[06-Jan-2023 11:26:32 Asia/Kolkata] PHP Notice:  Undefined index: __user_logid in /var/www/html/erpm/AppCode/nHead.php on line 2
  thrown in /var/www/html/erpm/View/BriefingMaster.php on line 213
[06-Jan-2023 11:43:03 Asia/Kolkata] PHP Notice:  Undefined index: __user_logid in /var/www/html/erpm/AppCode/nHead.php on line 2
[06-Jan-2023 11:43:25 Asia/Kolkata] PHP Warning:  mysqli_stmt::bind_param(): Number of elements in type definition string doesn't match number of bind variables in /var/www/html/erpm/Controller/ConLog.php on line 464
[06-Jan-2023 11:43:37 Asia/Kolkata] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/html/erpm/View/add_personal.php on line 78
[06-Jan-2023 11:43:37 Asia/Kolkata] PHP Fatal error:  Uncaught Exception: Problem preparing query (call manageOfferSalary('16000','INT112022373007','TE0123237270','CE03070003')) Incorrect number of arguments for PROCEDURE ems.manageOfferSalary; expected 5, got 4 in /var/www/html/erpm/AppData/Class/MysqliDb.php:1514
Stack trace:
#0 /var/www/html/erpm/AppData/Class/MysqliDb.php(1127): MysqliDb->_prepareQuery()
#1 /var/www/html/erpm/AppData/Class/MysqliDb.php(495): MysqliDb->_buildQuery()
#2 /var/www/html/erpm/View/add_personal.php(82): MysqliDb->query()
#3 {main}
  thrown in /var/www/html/erpm/AppData/Class/MysqliDb.php on line 1514
[06-Jan-2023 11:44:09 Asia/Kolkata] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/html/erpm/View/add_personal.php on line 78
[06-Jan-2023 11:44:09 Asia/Kolkata] PHP Fatal error:  Uncaught Exception: Problem preparing query (call manageOfferSalary('16000','INT102021297232','TE0123237270','CE03070003')) Incorrect number of arguments for PROCEDURE ems.manageOfferSalary; expected 5, got 4 in /var/www/html/erpm/AppData/Class/MysqliDb.php:1514
Stack trace:
#0 /var/www/html/erpm/AppData/Class/MysqliDb.php(1127): MysqliDb->_prepareQuery()
#1 /var/www/html/erpm/AppData/Class/MysqliDb.php(495): MysqliDb->_buildQuery()
#2 /var/www/html/erpm/View/add_personal.php(82): MysqliDb->query()
#3 {main}
  thrown in /var/www/html/erpm/AppData/Class/MysqliDb.php on line 1514
[06-Jan-2023 11:45:02 Asia/Kolkata] PHP Warning:  include(chart_dashboard_highchart.php): failed to open stream: No such file or directory in /var/www/html/erpm/View/DeshBoard.php on line 29
[06-Jan-2023 11:45:02 Asia/Kolkata] PHP Warning:  include(): Failed opening 'chart_dashboard_highchart.php' for inclusion (include_path='.:/usr/share/php') in /var/www/html/erpm/View/DeshBoard.php on line 29
[06-Jan-2023 11:45:10 Asia/Kolkata] PHP Notice:  Undefined variable: emp_mail in /var/www/html/erpm/View/employee_serach.php on line 347
[06-Jan-2023 11:45:20 Asia/Kolkata] PHP Notice:  Undefined index: dateofjoin in /var/www/html/erpm/Controller/conLog_ems.php on line 60
[06-Jan-2023 11:45:20 Asia/Kolkata] PHP Notice:  Undefined index: OnFloor in /var/www/html/erpm/Controller/conLog_ems.php on line 61
[06-Jan-2023 11:45:20 Asia/Kolkata] PHP Notice:  Undefined index: password_updated_time in /var/www/html/erpm/Controller/conLog_ems.php on line 62
[06-Jan-2023 11:45:20 Asia/Kolkata] PHP Notice:  Undefined index: Reportto_Name in /var/www/html/erpm/Controller/conLog_ems.php on line 67
[06-Jan-2023 11:45:21 Asia/Kolkata] PHP Notice:  Undefined variable: EmployeeData in /var/www/html/erpm/View/avmanual.php on line 472
[06-Jan-2023 11:45:21 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/avmanual.php on line 472
[06-Jan-2023 11:45:21 Asia/Kolkata] PHP Notice:  Undefined variable: Adhar_DataEmployeeRow in /var/www/html/erpm/View/avmanual.php on line 490
[06-Jan-2023 11:45:21 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/avmanual.php on line 490
[06-Jan-2023 11:45:21 Asia/Kolkata] PHP Notice:  Undefined variable: EmployeeData in /var/www/html/erpm/View/avmanual.php on line 492
[06-Jan-2023 11:45:21 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/avmanual.php on line 492
[06-Jan-2023 11:45:50 Asia/Kolkata] PHP Notice:  Undefined index: dateofjoin in /var/www/html/erpm/Controller/conLog_ems.php on line 60
[06-Jan-2023 11:45:50 Asia/Kolkata] PHP Notice:  Undefined index: OnFloor in /var/www/html/erpm/Controller/conLog_ems.php on line 61
[06-Jan-2023 11:45:50 Asia/Kolkata] PHP Notice:  Undefined index: password_updated_time in /var/www/html/erpm/Controller/conLog_ems.php on line 62
[06-Jan-2023 11:45:50 Asia/Kolkata] PHP Notice:  Undefined index: Reportto_Name in /var/www/html/erpm/Controller/conLog_ems.php on line 67
[06-Jan-2023 11:45:51 Asia/Kolkata] PHP Notice:  Undefined variable: EmployeeData in /var/www/html/erpm/View/avmanual.php on line 472
[06-Jan-2023 11:45:51 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/avmanual.php on line 472
[06-Jan-2023 11:45:51 Asia/Kolkata] PHP Notice:  Undefined variable: Adhar_DataEmployeeRow in /var/www/html/erpm/View/avmanual.php on line 490
[06-Jan-2023 11:45:51 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/avmanual.php on line 490
[06-Jan-2023 11:45:51 Asia/Kolkata] PHP Notice:  Undefined variable: EmployeeData in /var/www/html/erpm/View/avmanual.php on line 492
[06-Jan-2023 11:45:51 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/avmanual.php on line 492
[06-Jan-2023 11:46:23 Asia/Kolkata] PHP Notice:  Undefined variable: EmployeeData in /var/www/html/erpm/View/avmanual.php on line 472
[06-Jan-2023 11:46:23 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/avmanual.php on line 472
[06-Jan-2023 11:46:23 Asia/Kolkata] PHP Notice:  Undefined variable: Adhar_DataEmployeeRow in /var/www/html/erpm/View/avmanual.php on line 490
[06-Jan-2023 11:46:23 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/avmanual.php on line 490
[06-Jan-2023 11:46:23 Asia/Kolkata] PHP Notice:  Undefined variable: EmployeeData in /var/www/html/erpm/View/avmanual.php on line 492
[06-Jan-2023 11:46:23 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/avmanual.php on line 492
[06-Jan-2023 11:52:36 Asia/Kolkata] PHP Notice:  Undefined index: action in /var/www/html/erpm/Controller/getFilterData.php on line 6
[06-Jan-2023 11:52:36 Asia/Kolkata] PHP Notice:  Undefined index: clientid in /var/www/html/erpm/Controller/getFilterData.php on line 86
[06-Jan-2023 11:52:36 Asia/Kolkata] PHP Notice:  Undefined index: processid in /var/www/html/erpm/Controller/getFilterData.php on line 112
[06-Jan-2023 11:57:36 Asia/Kolkata] PHP Notice:  Undefined index: __user_logid in /var/www/html/erpm/AppCode/nHead.php on line 2
[06-Jan-2023 11:57:52 Asia/Kolkata] PHP Notice:  Undefined index: __user_logid in /var/www/html/erpm/AppCode/nHead.php on line 2
[06-Jan-2023 11:58:00 Asia/Kolkata] PHP Notice:  Undefined index: __user_logid in /var/www/html/erpm/AppCode/nHead.php on line 2
[06-Jan-2023 11:59:14 Asia/Kolkata] PHP Notice:  Undefined index: __user_logid in /var/www/html/erpm/AppCode/nHead.php on line 2
[06-Jan-2023 11:59:24 Asia/Kolkata] PHP Warning:  mysqli_stmt::bind_param(): Number of elements in type definition string doesn't match number of bind variables in /var/www/html/erpm/Controller/ConLog.php on line 464
