[09-Jan-2023 14:18:11 Asia/Kolkata] PHP Notice:  Undefined index: __user_logid in /var/www/html/erpm/AppCode/nHead.php on line 2
[09-Jan-2023 14:28:19 Asia/Kolkata] PHP Warning:  Use of undefined constant EMAIL_AUTH - assumed 'EMAIL_AUTH' (this will throw an Error in a future version of PHP) in /var/www/html/erpm/Controller/ConLog.php on line 474
[09-Jan-2023 14:28:19 Asia/Kolkata] PHP Warning:  Use of undefined constant EMAIL_USER - assumed 'EMAIL_USER' (this will throw an Error in a future version of PHP) in /var/www/html/erpm/Controller/ConLog.php on line 475
[09-Jan-2023 14:28:19 Asia/Kolkata] PHP Warning:  Use of undefined constant EMAIL_PASS - assumed 'EMAIL_PASS' (this will throw an Error in a future version of PHP) in /var/www/html/erpm/Controller/ConLog.php on line 476
[09-Jan-2023 14:28:19 Asia/Kolkata] PHP Warning:  Use of undefined constant EMAIL_SMTPSecure - assumed 'EMAIL_SMTPSecure' (this will throw an Error in a future version of PHP) in /var/www/html/erpm/Controller/ConLog.php on line 477
[09-Jan-2023 14:28:19 Asia/Kolkata] PHP Warning:  Use of undefined constant EMAIL_PORT - assumed 'EMAIL_PORT' (this will throw an Error in a future version of PHP) in /var/www/html/erpm/Controller/ConLog.php on line 478
[09-Jan-2023 14:28:19 Asia/Kolkata] PHP Warning:  Use of undefined constant EMAIL_FROM - assumed 'EMAIL_FROM' (this will throw an Error in a future version of PHP) in /var/www/html/erpm/Controller/ConLog.php on line 479
[09-Jan-2023 14:28:19 Asia/Kolkata] PHP Warning:  Use of undefined constant EMS_CenterName - assumed 'EMS_CenterName' (this will throw an Error in a future version of PHP) in /var/www/html/erpm/Controller/ConLog.php on line 482
[09-Jan-2023 14:28:35 Asia/Kolkata] PHP Warning:  include_once(/var/www/html/erpm/View/../Services/sendsms_API1.php): failed to open stream: No such file or directory in /var/www/html/erpm/View/rpt_NCNS.php on line 12
[09-Jan-2023 14:28:35 Asia/Kolkata] PHP Warning:  include_once(): Failed opening '/var/www/html/erpm/View/../Services/sendsms_API1.php' for inclusion (include_path='.:/usr/share/php') in /var/www/html/erpm/View/rpt_NCNS.php on line 12
[09-Jan-2023 14:30:21 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:30:21 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:30:21 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:30:21 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:30:21 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:30:36 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:30:36 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:30:36 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:30:36 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:30:36 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:30:58 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:30:58 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:30:58 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:30:58 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:30:58 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:31:14 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:31:14 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:31:14 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:31:14 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:31:14 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:31:40 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:31:40 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:31:40 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:31:40 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:31:40 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:33:08 Asia/Kolkata] PHP Warning:  mysqli_stmt::bind_param(): Number of elements in type definition string doesn't match number of bind variables in /var/www/html/erpm/Controller/ConLog.php on line 464
[09-Jan-2023 14:33:09 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/View/index.php on line 346
[09-Jan-2023 14:33:23 Asia/Kolkata] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/erpm/AppCode/head.mpt:15) in /var/www/html/erpm/View/team_msg.php on line 21
[09-Jan-2023 14:35:59 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:35:59 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:35:59 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:35:59 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:35:59 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:00 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:01 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
[09-Jan-2023 14:36:02 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 19
[09-Jan-2023 14:36:02 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 20
[09-Jan-2023 14:36:02 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 21
[09-Jan-2023 14:36:02 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 22
[09-Jan-2023 14:36:02 Asia/Kolkata] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/erpm/Controller/deleteExpense_food.php on line 23
